transaction_id,customer_id,transaction_date,product_name,product_category,quantity,unit_price,total_amount
15038,1617,2024-04-06,Book,Books,1,13.78,13.78
44997,4851,2024-04-06,Watch,Accessories,2,208.64,417.28
234,24,2024-04-06,Backpack,Accessories,1,46.22,46.22
27907,2960,2024-04-06,Coffee Maker,Home,1,86.05,86.05
18088,1920,2024-04-06,Smartphone,Electronics,1,590.91,590.91
10739,1196,2024-04-06,T-Shirt,Clothing,3,23.46,70.37
14664,1586,2024-04-06,Jeans,Clothing,1,59.61,59.61
35134,3770,2024-04-06,Jeans,Clothing,1,60.85,60.85
5743,633,2024-04-06,Jeans,Clothing,1,57.26,57.26
6750,738,2024-04-06,Jeans,Clothing,1,64.57,64.57
35911,3865,2024-04-06,Sneakers,Footwear,1,76.9,76.9
39028,4187,2024-04-06,Smartphone,Electronics,2,606.64,1213.28
15435,1654,2024-04-06,Sneakers,Footwear,1,81.58,81.58
23174,2478,2024-04-06,T-Shirt,Clothing,1,24.48,24.48
29290,3090,2024-04-06,Coffee Maker,Home,1,83.64,83.64
39228,4212,2024-04-06,Laptop,Electronics,1,820.86,820.86
17892,1888,2024-04-06,Book,Books,2,16.17,32.34
45613,4908,2024-04-06,Headphones,Electronics,1,80.34,80.34
31009,3285,2024-04-06,Laptop,Electronics,3,909.99,2729.96
32207,3445,2024-04-06,Watch,Accessories,3,180.75,542.25
44950,4847,2024-04-06,Book,Books,2,16.48,32.96
15443,1654,2024-04-06,Laptop,Electronics,1,977.65,977.65
42048,4518,2024-04-06,Headphones,Electronics,1,91.36,91.36
29084,3074,2024-04-06,Backpack,Accessories,1,53.49,53.49
44614,4822,2024-04-06,Headphones,Electronics,1,87.84,87.84
15901,1695,2024-04-06,Smartphone,Electronics,1,607.78,607.78
39278,4216,2024-04-06,T-Shirt,Clothing,1,25.32,25.32
18589,1970,2024-04-06,Sneakers,Footwear,1,72.67,72.67
37256,4013,2024-04-06,Smartphone,Electronics,1,628.45,628.45
12656,1380,2024-04-06,Backpack,Accessories,1,49.83,49.83
38229,4113,2024-04-06,Headphones,Electronics,1,94.74,94.74
16275,1719,2024-04-06,Sneakers,Footwear,1,76.62,76.62
36452,3922,2024-04-06,Headphones,Electronics,1,84.82,84.82
40611,4358,2024-04-06,Laptop,Electronics,2,903.4,1806.81
3099,350,2024-04-06,Smartphone,Electronics,2,656.93,1313.85
26460,2832,2024-04-06,Laptop,Electronics,3,837.81,2513.42
1676,176,2024-04-06,Book,Books,1,13.56,13.56
43169,4651,2024-04-06,Laptop,Electronics,3,838.46,2515.39
6903,754,2024-04-06,T-Shirt,Clothing,2,23.64,47.28
13749,1486,2024-04-06,Headphones,Electronics,2,84.57,169.13
45335,4882,2024-04-06,Jeans,Clothing,1,56.42,56.42
14299,1535,2024-04-06,T-Shirt,Clothing,1,27.23,27.23
3257,362,2024-04-06,Smartphone,Electronics,1,619.92,619.92
10084,1127,2024-04-06,Jeans,Clothing,2,61.4,122.79
6703,730,2024-04-06,Coffee Maker,Home,1,84.57,84.57
45301,4877,2024-04-06,T-Shirt,Clothing,1,25.96,25.96
37712,4057,2024-04-06,Watch,Accessories,1,211.53,211.53
25042,2676,2024-04-06,Smartphone,Electronics,2,651.0,1302.0
4219,482,2024-04-06,Book,Books,1,15.51,15.51
26338,2819,2024-04-06,Jeans,Clothing,1,56.1,56.1
9945,1115,2024-04-06,Smartphone,Electronics,1,596.84,596.84
7725,861,2024-04-06,Watch,Accessories,1,183.3,183.3
11099,1230,2024-04-06,T-Shirt,Clothing,1,25.72,25.72
300,34,2024-04-06,Headphones,Electronics,1,85.61,85.61
12131,1334,2024-04-06,Backpack,Accessories,1,44.69,44.69
30391,3215,2024-04-06,T-Shirt,Clothing,2,22.58,45.17
24011,2578,2024-04-06,Backpack,Accessories,2,52.37,104.73
42330,4560,2024-04-06,Headphones,Electronics,1,86.62,86.62
185,18,2024-04-06,T-Shirt,Clothing,1,26.91,26.91
28385,3010,2024-04-06,Coffee Maker,Home,3,74.45,223.35
11231,1235,2024-04-06,Coffee Maker,Home,1,78.62,78.62
17765,1876,2024-04-06,Coffee Maker,Home,1,83.43,83.43
5922,653,2024-04-06,T-Shirt,Clothing,2,24.25,48.5
23171,2478,2024-04-06,Sneakers,Footwear,1,74.98,74.98
34807,3741,2024-04-06,T-Shirt,Clothing,1,24.77,24.77
44777,4836,2024-04-06,Sneakers,Footwear,2,78.77,157.53
20928,2211,2024-04-06,Backpack,Accessories,2,49.65,99.3
17780,1879,2024-04-06,Smartphone,Electronics,1,657.17,657.17
11226,1235,2024-04-07,Jeans,Clothing,1,59.49,59.49
29842,3158,2024-04-07,Book,Books,1,13.87,13.87
26636,2849,2024-04-07,Sneakers,Footwear,1,83.02,83.02
19689,2089,2024-04-07,Laptop,Electronics,1,820.16,820.16
22130,2347,2024-04-07,Sneakers,Footwear,1,81.5,81.5
33703,3622,2024-04-07,Laptop,Electronics,2,822.42,1644.83
24492,2616,2024-04-07,Coffee Maker,Home,1,77.62,77.62
13323,1436,2024-04-07,Book,Books,1,13.98,13.98
30860,3267,2024-04-07,Laptop,Electronics,1,910.94,910.94
25003,2670,2024-04-07,Watch,Accessories,1,194.55,194.55
16463,1749,2024-04-07,Coffee Maker,Home,1,77.2,77.2
24909,2655,2024-04-07,Laptop,Electronics,3,903.52,2710.57
20486,2173,2024-04-07,Watch,Accessories,3,189.85,569.55
8808,982,2024-04-07,Smartphone,Electronics,3,643.94,1931.83
16985,1804,2024-04-07,Backpack,Accessories,2,46.77,93.53
15476,1655,2024-04-07,Smartphone,Electronics,2,599.87,1199.74
56,6,2024-04-07,Watch,Accessories,1,201.92,201.92
32203,3443,2024-04-07,Jeans,Clothing,1,63.87,63.87
31738,3388,2024-04-07,T-Shirt,Clothing,2,27.14,54.28
41729,4482,2024-04-07,Watch,Accessories,1,202.34,202.34
12088,1333,2024-04-07,Laptop,Electronics,1,919.63,919.63
18537,1969,2024-04-07,Jeans,Clothing,1,61.63,61.63
932,111,2024-04-07,T-Shirt,Clothing,1,24.15,24.15
9329,1031,2024-04-07,Headphones,Electronics,1,96.36,96.36
3013,334,2024-04-07,Smartphone,Electronics,1,583.57,583.57
31597,3371,2024-04-07,Sneakers,Footwear,1,79.9,79.9
44916,4846,2024-04-07,Book,Books,1,14.9,14.9
16268,1718,2024-04-07,Headphones,Electronics,3,86.34,259.03
45199,4866,2024-04-07,Watch,Accessories,1,198.45,198.45
25717,2743,2024-04-07,Book,Books,1,13.61,13.61
30443,3219,2024-04-07,Sneakers,Footwear,1,74.52,74.52
36209,3902,2024-04-07,Coffee Maker,Home,1,81.26,81.26
6522,706,2024-04-07,Watch,Accessories,1,199.04,199.04
27878,2958,2024-04-07,Backpack,Accessories,1,51.89,51.89
4817,544,2024-04-07,Coffee Maker,Home,1,74.36,74.36
33192,3561,2024-04-07,Watch,Accessories,2,201.07,402.14
30872,3270,2024-04-07,Smartphone,Electronics,1,654.69,654.69
10370,1153,2024-04-07,T-Shirt,Clothing,1,24.32,24.32
832,99,2024-04-07,T-Shirt,Clothing,2,24.08,48.16
29632,3138,2024-04-07,Headphones,Electronics,1,88.25,88.25
10215,1143,2024-04-07,Headphones,Electronics,1,96.12,96.12
1396,146,2024-04-07,Smartphone,Electronics,1,629.63,629.63
21884,2319,2024-04-07,Backpack,Accessories,3,48.39,145.17
1895,208,2024-04-07,Sneakers,Footwear,2,82.33,164.66
4025,472,2024-04-07,Watch,Accessories,1,184.15,184.15
40979,4399,2024-04-07,Book,Books,1,16.11,16.11
41360,4445,2024-04-07,Backpack,Accessories,1,45.53,45.53
26557,2839,2024-04-07,Headphones,Electronics,1,93.6,93.6
19787,2101,2024-04-07,Laptop,Electronics,1,921.57,921.57
1485,156,2024-04-07,Coffee Maker,Home,1,85.05,85.05
37523,4039,2024-04-07,Headphones,Electronics,1,87.24,87.24
23785,2543,2024-04-07,Backpack,Accessories,1,53.28,53.28
36691,3936,2024-04-07,Jeans,Clothing,1,53.37,53.37
18953,2017,2024-04-07,Jeans,Clothing,1,62.86,62.86
44636,4822,2024-04-07,Jeans,Clothing,1,59.8,59.8
14880,1604,2024-04-07,Backpack,Accessories,2,45.79,91.58
33634,3617,2024-04-07,Book,Books,3,14.44,43.31
40849,4392,2024-04-07,Smartphone,Electronics,1,572.54,572.54
534,57,2024-04-07,Book,Books,1,13.58,13.58
8417,935,2024-04-07,Headphones,Electronics,1,91.28,91.28
26046,2782,2024-04-07,Watch,Accessories,2,200.62,401.25
46452,4998,2024-04-07,Jeans,Clothing,1,60.28,60.28
37546,4039,2024-04-07,Backpack,Accessories,1,45.97,45.97
42432,4566,2024-04-07,T-Shirt,Clothing,2,25.75,51.51
14102,1520,2024-04-07,Laptop,Electronics,1,958.28,958.28
35516,3824,2024-04-07,Headphones,Electronics,1,87.1,87.1
44655,4825,2024-04-07,Laptop,Electronics,1,816.66,816.66
42019,4516,2024-04-07,Watch,Accessories,1,181.01,181.01
41900,4497,2024-04-07,Watch,Accessories,2,189.38,378.75
25243,2697,2024-04-08,Backpack,Accessories,1,44.14,44.14
28460,3017,2024-04-08,Backpack,Accessories,1,51.98,51.98
38750,4163,2024-04-08,T-Shirt,Clothing,1,23.06,23.06
40320,4326,2024-04-08,Laptop,Electronics,3,983.7,2951.09
15157,1629,2024-04-08,Coffee Maker,Home,1,74.75,74.75
42399,4564,2024-04-08,Smartphone,Electronics,1,627.78,627.78
1167,137,2024-04-08,Backpack,Accessories,1,47.92,47.92
42171,4538,2024-04-08,Coffee Maker,Home,1,77.62,77.62
16517,1751,2024-04-08,Laptop,Electronics,1,843.39,843.39
4846,545,2024-04-08,Book,Books,2,14.32,28.64
13337,1438,2024-04-08,Jeans,Clothing,1,55.58,55.58
17704,1874,2024-04-08,Watch,Accessories,1,218.31,218.31
20668,2195,2024-04-08,Headphones,Electronics,1,94.44,94.44
35032,3759,2024-04-08,Headphones,Electronics,1,85.84,85.84
19878,2118,2024-04-08,Coffee Maker,Home,2,77.3,154.6
1960,216,2024-04-08,Backpack,Accessories,1,49.74,49.74
21881,2319,2024-04-08,Laptop,Electronics,1,825.37,825.37
21886,2319,2024-04-08,Book,Books,2,15.01,30.01
33475,3595,2024-04-08,Laptop,Electronics,1,857.5,857.5
42732,4599,2024-04-08,Headphones,Electronics,1,87.23,87.23
5931,653,2024-04-08,Smartphone,Electronics,3,605.02,1815.06
18235,1934,2024-04-08,Coffee Maker,Home,3,84.55,253.64
16849,1791,2024-04-08,Backpack,Accessories,2,47.33,94.65
13933,1510,2024-04-08,Laptop,Electronics,1,912.26,912.26
28215,2987,2024-04-08,Backpack,Accessories,1,47.44,47.44
27698,2943,2024-04-08,T-Shirt,Clothing,1,26.98,26.98
27508,2921,2024-04-08,T-Shirt,Clothing,1,26.3,26.3
14445,1562,2024-04-08,Backpack,Accessories,1,46.14,46.14
30404,3216,2024-04-08,Coffee Maker,Home,1,80.08,80.08
36304,3909,2024-04-08,Headphones,Electronics,1,90.64,90.64
24654,2626,2024-04-08,Watch,Accessories,1,188.46,188.46
41457,4453,2024-04-08,Laptop,Electronics,1,832.15,832.15
33528,3604,2024-04-08,Headphones,Electronics,1,88.55,88.55
26061,2782,2024-04-08,Smartphone,Electronics,2,629.04,1258.07
25782,2751,2024-04-08,Book,Books,1,14.02,14.02
29539,3123,2024-04-08,Book,Books,1,16.39,16.39
26053,2782,2024-04-08,T-Shirt,Clothing,1,23.26,23.26
6516,706,2024-04-08,Sneakers,Footwear,1,83.54,83.54
5568,613,2024-04-08,Smartphone,Electronics,1,596.26,596.26
31329,3327,2024-04-08,Smartphone,Electronics,1,653.92,653.92
26451,2831,2024-04-08,Book,Books,1,13.64,13.64
32885,3521,2024-04-08,Coffee Maker,Home,3,83.42,250.26
38611,4146,2024-04-08,Headphones,Electronics,1,83.71,83.71
41641,4470,2024-04-08,Jeans,Clothing,2,63.0,125.99
45699,4914,2024-04-08,T-Shirt,Clothing,1,22.89,22.89
33555,3604,2024-04-08,Laptop,Electronics,1,909.86,909.86
3302,367,2024-04-08,Watch,Accessories,1,198.9,198.9
16041,1700,2024-04-08,Backpack,Accessories,1,52.58,52.58
19607,2080,2024-04-08,Backpack,Accessories,2,44.9,89.8
18839,1999,2024-04-08,T-Shirt,Clothing,1,23.09,23.09
39541,4243,2024-04-08,Smartphone,Electronics,1,607.73,607.73
35888,3863,2024-04-08,Book,Books,1,16.17,16.17
26014,2779,2024-04-08,Backpack,Accessories,1,47.14,47.14
8463,942,2024-04-08,Laptop,Electronics,1,931.54,931.54
40990,4399,2024-04-08,Watch,Accessories,1,218.27,218.27
11723,1295,2024-04-08,Book,Books,1,14.96,14.96
2139,233,2024-04-08,Jeans,Clothing,1,54.48,54.48
4694,526,2024-04-08,Smartphone,Electronics,2,550.79,1101.59
39227,4212,2024-04-08,Sneakers,Footwear,1,84.17,84.17
31450,3350,2024-04-08,T-Shirt,Clothing,1,25.17,25.17
2666,286,2024-04-08,Coffee Maker,Home,1,76.61,76.61
6420,691,2024-04-08,Laptop,Electronics,1,952.13,952.13
8540,946,2024-04-08,Sneakers,Footwear,1,78.15,78.15
23225,2484,2024-04-08,Laptop,Electronics,1,874.99,874.99
30384,3215,2024-04-08,Coffee Maker,Home,1,73.94,73.94
14951,1610,2024-04-08,Watch,Accessories,1,183.74,183.74
28156,2982,2024-04-08,T-Shirt,Clothing,1,26.12,26.12
16267,1718,2024-04-08,T-Shirt,Clothing,2,26.28,52.57
33010,3533,2024-04-08,Watch,Accessories,1,192.26,192.26
28696,3039,2024-04-08,Coffee Maker,Home,2,84.07,168.14
14473,1565,2024-04-08,Watch,Accessories,1,189.93,189.93
20877,2208,2024-04-08,Backpack,Accessories,2,51.29,102.58
9847,1105,2024-04-08,Book,Books,1,16.11,16.11
27299,2900,2024-04-09,Book,Books,2,16.38,32.75
29468,3108,2024-04-09,Coffee Maker,Home,1,71.76,71.76
26707,2855,2024-04-09,Coffee Maker,Home,1,79.1,79.1
20597,2181,2024-04-09,Watch,Accessories,1,211.05,211.05
23086,2461,2024-04-09,Laptop,Electronics,1,926.57,926.57
22876,2430,2024-04-09,Watch,Accessories,1,185.19,185.19
29568,3128,2024-04-09,Watch,Accessories,1,184.37,184.37
38428,4134,2024-04-09,Book,Books,1,14.01,14.01
24795,2635,2024-04-09,Book,Books,1,13.53,13.53
29565,3128,2024-04-09,Backpack,Accessories,3,47.68,143.05
30551,3227,2024-04-09,Laptop,Electronics,1,902.43,902.43
3650,410,2024-04-09,Sneakers,Footwear,3,82.69,248.08
39179,4204,2024-04-09,Smartphone,Electronics,1,615.88,615.88
35207,3778,2024-04-09,Book,Books,1,15.49,15.49
34369,3691,2024-04-09,T-Shirt,Clothing,3,26.19,78.57
44622,4822,2024-04-09,Coffee Maker,Home,1,79.83,79.83
18439,1957,2024-04-09,T-Shirt,Clothing,1,23.63,23.63
36042,3884,2024-04-09,Watch,Accessories,2,182.16,364.31
31768,3389,2024-04-09,Backpack,Accessories,1,44.35,44.35
33394,3592,2024-04-09,Laptop,Electronics,1,911.46,911.46
19284,2053,2024-04-09,Watch,Accessories,1,200.21,200.21
26303,2814,2024-04-09,Smartphone,Electronics,2,558.54,1117.09
44935,4846,2024-04-09,Jeans,Clothing,1,62.56,62.56
25494,2721,2024-04-09,Watch,Accessories,2,204.86,409.73
41146,4418,2024-04-09,Smartphone,Electronics,1,644.33,644.33
8372,931,2024-04-09,Smartphone,Electronics,1,566.29,566.29
14611,1576,2024-04-09,Jeans,Clothing,1,61.7,61.7
10817,1199,2024-04-09,Watch,Accessories,1,188.39,188.39
37205,4004,2024-04-09,Watch,Accessories,1,180.44,180.44
4419,496,2024-04-09,Laptop,Electronics,1,898.87,898.87
1654,170,2024-04-09,Backpack,Accessories,1,45.61,45.61
9744,1090,2024-04-09,Headphones,Electronics,2,90.77,181.55
42644,4593,2024-04-09,T-Shirt,Clothing,1,25.31,25.31
7535,838,2024-04-09,Laptop,Electronics,1,862.1,862.1
10180,1138,2024-04-09,Book,Books,3,14.18,42.55
23551,2510,2024-04-09,Coffee Maker,Home,1,80.59,80.59
30662,3239,2024-04-09,Watch,Accessories,1,202.59,202.59
37406,4027,2024-04-09,Smartphone,Electronics,2,643.58,1287.16
17150,1821,2024-04-09,T-Shirt,Clothing,2,26.66,53.32
16385,1738,2024-04-09,Coffee Maker,Home,3,72.56,217.68
44171,4774,2024-04-09,Laptop,Electronics,1,845.38,845.38
41255,4428,2024-04-09,Book,Books,1,13.64,13.64
7972,887,2024-04-09,Coffee Maker,Home,1,82.88,82.88
13075,1416,2024-04-09,Headphones,Electronics,2,92.32,184.63
11368,1252,2024-04-09,T-Shirt,Clothing,1,27.32,27.32
37707,4056,2024-04-09,Backpack,Accessories,2,47.18,94.35
13374,1443,2024-04-09,Jeans,Clothing,2,60.77,121.55
20505,2173,2024-04-09,Smartphone,Electronics,2,640.84,1281.68
45119,4856,2024-04-09,Laptop,Electronics,1,900.83,900.83
11712,1293,2024-04-09,Watch,Accessories,1,200.45,200.45
3459,391,2024-04-09,Laptop,Electronics,1,820.87,820.87
25251,2698,2024-04-09,T-Shirt,Clothing,1,25.83,25.83
10329,1151,2024-04-09,Laptop,Electronics,1,950.21,950.21
2294,251,2024-04-09,Backpack,Accessories,1,50.21,50.21
38211,4110,2024-04-09,T-Shirt,Clothing,1,26.01,26.01
33748,3623,2024-04-09,Smartphone,Electronics,1,569.73,569.73
22154,2352,2024-04-09,Jeans,Clothing,1,54.77,54.77
14538,1569,2024-04-09,Watch,Accessories,1,206.8,206.8
10321,1151,2024-04-09,Book,Books,1,15.45,15.45
45079,4854,2024-04-09,Laptop,Electronics,1,863.01,863.01
16704,1773,2024-04-10,Smartphone,Electronics,1,599.68,599.68
19732,2095,2024-04-10,Watch,Accessories,1,199.39,199.39
43789,4731,2024-04-10,Coffee Maker,Home,1,73.68,73.68
39455,4235,2024-04-10,Jeans,Clothing,1,57.57,57.57
18750,1988,2024-04-10,Coffee Maker,Home,1,76.13,76.13
20610,2184,2024-04-10,Backpack,Accessories,1,52.34,52.34
35566,3829,2024-04-10,Sneakers,Footwear,1,84.51,84.51
5267,582,2024-04-10,Coffee Maker,Home,2,84.35,168.7
18993,2017,2024-04-10,Backpack,Accessories,1,53.25,53.25
1102,131,2024-04-10,Headphones,Electronics,1,84.26,84.26
30302,3206,2024-04-10,Coffee Maker,Home,1,84.68,84.68
3360,375,2024-04-10,Backpack,Accessories,1,51.53,51.53
15016,1615,2024-04-10,Laptop,Electronics,2,940.05,1880.09
15642,1676,2024-04-10,Laptop,Electronics,1,934.22,934.22
605,64,2024-04-10,Backpack,Accessories,1,44.38,44.38
29131,3082,2024-04-10,T-Shirt,Clothing,2,25.55,51.1
32833,3519,2024-04-10,Coffee Maker,Home,1,82.66,82.66
24291,2595,2024-04-10,Coffee Maker,Home,1,85.46,85.46
35938,3869,2024-04-10,Backpack,Accessories,1,46.67,46.67
11214,1235,2024-04-10,T-Shirt,Clothing,1,24.28,24.28
2716,297,2024-04-10,Headphones,Electronics,1,88.04,88.04
22407,2379,2024-04-10,Headphones,Electronics,1,86.37,86.37
35561,3827,2024-04-10,Jeans,Clothing,2,62.69,125.39
45793,4928,2024-04-10,Laptop,Electronics,1,950.25,950.25
43038,4641,2024-04-10,Headphones,Electronics,1,85.69,85.69
32357,3460,2024-04-10,Sneakers,Footwear,1,72.75,72.75
8731,972,2024-04-10,Backpack,Accessories,2,46.93,93.85
14061,1516,2024-04-10,Headphones,Electronics,2,92.22,184.44
45338,4882,2024-04-10,Backpack,Accessories,1,48.2,48.2
14795,1598,2024-04-10,Headphones,Electronics,1,84.18,84.18
8723,972,2024-04-10,Smartphone,Electronics,1,631.42,631.42
32857,3520,2024-04-10,Laptop,Electronics,1,826.03,826.03
45149,4857,2024-04-10,Laptop,Electronics,3,830.16,2490.48
18692,1983,2024-04-10,Smartphone,Electronics,2,539.11,1078.21
23469,2500,2024-04-10,Watch,Accessories,1,195.05,195.05
37930,4079,2024-04-10,T-Shirt,Clothing,1,24.33,24.33
38566,4143,2024-04-10,T-Shirt,Clothing,2,24.47,48.94
3359,375,2024-04-10,Smartphone,Electronics,1,560.11,560.11
29385,3097,2024-04-10,Laptop,Electronics,1,927.55,927.55
24026,2581,2024-04-10,Laptop,Electronics,1,824.48,824.48
924,107,2024-04-10,Jeans,Clothing,1,59.91,59.91
36502,3925,2024-04-10,Sneakers,Footwear,1,86.16,86.16
23949,2573,2024-04-10,Headphones,Electronics,1,90.43,90.43
43103,4646,2024-04-10,Sneakers,Footwear,1,84.69,84.69
10063,1122,2024-04-10,Jeans,Clothing,1,55.71,55.71
36275,3906,2024-04-10,Laptop,Electronics,1,853.14,853.14
43586,4705,2024-04-10,Backpack,Accessories,1,49.31,49.31
33943,3644,2024-04-10,Coffee Maker,Home,1,86.73,86.73
33982,3647,2024-04-10,T-Shirt,Clothing,2,26.04,52.08
33488,3598,2024-04-10,Backpack,Accessories,1,50.18,50.18
5376,599,2024-04-10,Laptop,Electronics,1,874.22,874.22
31000,3282,2024-04-10,Laptop,Electronics,2,892.82,1785.65
34003,3649,2024-04-10,Backpack,Accessories,2,52.87,105.73
15141,1628,2024-04-10,Smartphone,Electronics,1,560.14,560.14
43210,4658,2024-04-10,Book,Books,1,13.66,13.66
26812,2862,2024-04-10,Book,Books,1,13.65,13.65
15254,1640,2024-04-10,Coffee Maker,Home,1,85.33,85.33
32607,3488,2024-04-10,Sneakers,Footwear,1,71.37,71.37
33093,3546,2024-04-10,Laptop,Electronics,1,873.17,873.17
15297,1642,2024-04-10,Coffee Maker,Home,1,79.69,79.69
10243,1144,2024-04-10,T-Shirt,Clothing,1,24.48,24.48
3189,355,2024-04-10,Headphones,Electronics,1,90.74,90.74
34429,3700,2024-04-10,T-Shirt,Clothing,1,22.72,22.72
1009,124,2024-04-10,Backpack,Accessories,1,45.07,45.07
1603,167,2024-04-10,Coffee Maker,Home,3,80.39,241.16
46047,4955,2024-04-10,Backpack,Accessories,1,47.21,47.21
4382,490,2024-04-10,Headphones,Electronics,1,96.83,96.83
7130,783,2024-04-10,Backpack,Accessories,1,53.55,53.55
34857,3747,2024-04-10,Book,Books,1,15.46,15.46
1939,212,2024-04-10,T-Shirt,Clothing,1,23.76,23.76
4785,542,2024-04-10,Laptop,Electronics,1,940.19,940.19
2423,258,2024-04-10,Jeans,Clothing,1,55.58,55.58
22253,2359,2024-04-10,Headphones,Electronics,1,92.34,92.34
34953,3752,2024-04-10,Headphones,Electronics,2,87.08,174.15
19687,2089,2024-04-10,Coffee Maker,Home,2,74.9,149.79
23132,2464,2024-04-10,Headphones,Electronics,1,89.54,89.54
33442,3595,2024-04-10,Jeans,Clothing,1,58.8,58.8
45047,4853,2024-04-10,Jeans,Clothing,1,56.97,56.97
26056,2782,2024-04-10,Headphones,Electronics,1,84.49,84.49
15490,1658,2024-04-11,T-Shirt,Clothing,1,24.16,24.16
10427,1160,2024-04-11,Smartphone,Electronics,2,595.64,1191.29
45640,4909,2024-04-11,Laptop,Electronics,1,822.45,822.45
17003,1805,2024-04-11,Laptop,Electronics,2,833.02,1666.04
15903,1695,2024-04-11,Book,Books,2,15.86,31.72
4589,516,2024-04-11,Book,Books,1,16.2,16.2
44917,4846,2024-04-11,Jeans,Clothing,2,57.84,115.69
27419,2906,2024-04-11,Watch,Accessories,1,210.3,210.3
22995,2456,2024-04-11,Laptop,Electronics,1,821.69,821.69
10715,1194,2024-04-11,Jeans,Clothing,3,61.69,185.07
4758,542,2024-04-11,T-Shirt,Clothing,1,22.93,22.93
13772,1488,2024-04-11,Laptop,Electronics,2,829.57,1659.14
35361,3806,2024-04-11,Sneakers,Footwear,1,79.27,79.27
23854,2556,2024-04-11,T-Shirt,Clothing,1,24.2,24.2
42608,4589,2024-04-11,Jeans,Clothing,1,58.92,58.92
23880,2566,2024-04-11,Coffee Maker,Home,3,82.55,247.64
9912,1109,2024-04-11,Headphones,Electronics,1,85.2,85.2
21975,2329,2024-04-11,Smartphone,Electronics,1,638.62,638.62
9792,1095,2024-04-11,T-Shirt,Clothing,1,25.59,25.59
2570,278,2024-04-11,Coffee Maker,Home,3,76.89,230.67
32250,3452,2024-04-11,Backpack,Accessories,3,48.71,146.12
20643,2190,2024-04-11,Jeans,Clothing,2,56.62,113.24
6684,730,2024-04-11,Watch,Accessories,2,194.17,388.35
39945,4294,2024-04-11,Watch,Accessories,3,186.85,560.56
23052,2461,2024-04-11,Smartphone,Electronics,1,575.08,575.08
42586,4586,2024-04-11,Smartphone,Electronics,1,541.06,541.06
45121,4856,2024-04-11,Coffee Maker,Home,1,71.15,71.15
27025,2881,2024-04-11,Book,Books,1,13.79,13.79
8065,892,2024-04-11,Jeans,Clothing,1,61.95,61.95
43219,4660,2024-04-11,Headphones,Electronics,1,94.57,94.57
7829,873,2024-04-11,Backpack,Accessories,1,51.74,51.74
9968,1115,2024-04-11,Sneakers,Footwear,1,79.65,79.65
33031,3541,2024-04-11,Coffee Maker,Home,3,77.0,231.0
32937,3527,2024-04-11,Watch,Accessories,1,197.72,197.72
38022,4084,2024-04-11,Jeans,Clothing,1,59.21,59.21
10472,1164,2024-04-11,Smartphone,Electronics,2,638.31,1276.62
31635,3381,2024-04-11,Laptop,Electronics,1,935.32,935.32
5149,577,2024-04-11,Watch,Accessories,1,197.58,197.58
4819,544,2024-04-11,Watch,Accessories,1,213.4,213.4
20719,2198,2024-04-11,Coffee Maker,Home,1,78.33,78.33
13433,1450,2024-04-11,T-Shirt,Clothing,1,22.64,22.64
5620,618,2024-04-11,Coffee Maker,Home,1,72.07,72.07
31245,3315,2024-04-11,Jeans,Clothing,1,60.08,60.08
41245,4426,2024-04-11,Smartphone,Electronics,2,626.93,1253.86
10154,1133,2024-04-11,T-Shirt,Clothing,3,26.91,80.72
45607,4908,2024-04-11,Laptop,Electronics,2,970.18,1940.35
19446,2068,2024-04-11,Smartphone,Electronics,2,573.31,1146.61
38007,4083,2024-04-11,Headphones,Electronics,1,82.57,82.57
33435,3594,2024-04-11,Smartphone,Electronics,1,549.15,549.15
42704,4597,2024-04-11,Book,Books,1,15.73,15.73
18997,2019,2024-04-11,Laptop,Electronics,1,868.93,868.93
43105,4646,2024-04-11,Watch,Accessories,1,204.42,204.42
43735,4720,2024-04-11,Watch,Accessories,1,187.78,187.78
29098,3078,2024-04-11,Jeans,Clothing,1,63.83,63.83
34851,3747,2024-04-11,Smartphone,Electronics,1,584.51,584.51
24098,2583,2024-04-11,Smartphone,Electronics,1,598.86,598.86
44264,4788,2024-04-11,Coffee Maker,Home,1,76.26,76.26
13631,1473,2024-04-11,Headphones,Electronics,1,93.02,93.02
8098,897,2024-04-11,Headphones,Electronics,2,81.72,163.44
19420,2063,2024-04-11,Jeans,Clothing,1,59.27,59.27
1038,127,2024-04-11,Book,Books,1,16.32,16.32
3532,399,2024-04-11,Laptop,Electronics,1,871.76,871.76
35265,3792,2024-04-11,Backpack,Accessories,1,47.22,47.22
5372,597,2024-04-11,Watch,Accessories,2,191.53,383.05
9425,1042,2024-04-11,Sneakers,Footwear,2,84.39,168.78
35398,3807,2024-04-11,Headphones,Electronics,2,81.63,163.25
6550,708,2024-04-11,T-Shirt,Clothing,1,22.76,22.76
18295,1943,2024-04-11,Coffee Maker,Home,1,78.56,78.56
17662,1870,2024-04-11,Watch,Accessories,1,213.48,213.48
22990,2456,2024-04-11,Smartphone,Electronics,1,623.44,623.44
23188,2478,2024-04-11,Book,Books,1,15.14,15.14
23193,2478,2024-04-11,Watch,Accessories,1,179.46,179.46
25892,2766,2024-04-11,Headphones,Electronics,3,90.15,270.46
11359,1251,2024-04-11,T-Shirt,Clothing,1,25.0,25.0
29309,3094,2024-04-11,Headphones,Electronics,2,88.1,176.21
