customer_id,age,gender,country,signup_date,marketing_channel
2499,59,Female,Germany,2022-02-02,Social Media
2500,64,Male,Switzerland,2023-08-10,Email
2501,30,Female,Austria,2023-12-19,Email
2502,39,Male,Germany,2022-04-23,Email
2503,38,Other,Germany,2022-07-15,Email
2504,39,Male,Netherlands,2022-01-20,Social Media
2505,45,Male,Switzerland,2023-03-28,Social Media
2506,26,Male,Austria,2022-11-18,Social Media
2507,43,Female,Austria,2023-03-05,Organic
2508,26,Female,Germany,2022-06-05,Email
2509,32,Female,Germany,2023-02-27,Social Media
2510,27,Male,Germany,2023-12-09,Google Ads
2511,41,Male,Germany,2022-07-28,Referral
2512,59,Male,Austria,2023-02-25,Email
2513,25,Female,Netherlands,2023-05-29,Organic
2514,41,Male,Germany,2023-09-19,Social Media
2515,33,Female,Germany,2023-04-28,Social Media
2516,66,Female,Austria,2022-03-05,Organic
2517,43,Female,Netherlands,2023-12-24,Email
2518,44,Male,Switzerland,2022-05-22,Email
2519,54,Male,Netherlands,2023-06-16,Email
2520,21,Male,Austria,2022-08-01,Email
2521,67,Female,Switzerland,2023-07-29,Email
2522,41,Female,Germany,2022-11-29,Social Media
2523,36,Male,Germany,2023-11-10,Google Ads
2524,53,Male,Germany,2023-05-05,Organic
2525,56,Female,Austria,2023-06-23,Google Ads
2526,27,Female,Netherlands,2023-01-21,Google Ads
2527,42,Male,Netherlands,2022-11-18,Email
2528,35,Female,Germany,2022-06-27,Referral
2529,36,Male,Germany,2023-04-16,Google Ads
2530,53,Male,Germany,2023-06-30,Google Ads
2531,27,Female,Germany,2022-12-17,Organic
2532,50,Female,Austria,2023-07-14,Organic
2533,67,Female,Netherlands,2022-12-29,Email
2534,22,Male,Belgium,2023-11-24,Google Ads
2535,64,Female,Austria,2023-11-29,Google Ads
2536,66,Male,Switzerland,2023-10-21,Email
2537,52,Male,Austria,2023-12-11,Organic
2538,61,Female,Germany,2022-09-28,Organic
2539,51,Male,Austria,2023-09-17,Social Media
2540,50,Female,Austria,2023-05-11,Google Ads
2541,38,Female,Switzerland,2022-07-16,Google Ads
2542,34,Male,Germany,2022-09-10,Referral
2543,39,Male,Germany,2022-10-13,Email
2544,65,Male,Germany,2023-07-26,Google Ads
2545,54,Male,Belgium,2022-11-02,Social Media
2546,32,Female,Germany,2022-08-19,Email
2547,52,Female,Switzerland,2022-11-01,Social Media
2548,45,Male,Switzerland,2022-10-23,Organic
2549,24,Male,Germany,2023-12-23,Organic
2550,49,Female,Austria,2022-08-01,Google Ads
2551,28,Female,Netherlands,2023-12-08,Google Ads
2552,27,Male,Germany,2023-12-23,Organic
2553,26,Male,Netherlands,2023-05-16,Social Media
2554,31,Female,Germany,2022-11-21,Social Media
2555,30,Male,Germany,2023-05-07,Referral
2556,42,Male,Netherlands,2022-12-24,Organic
2557,19,Female,Switzerland,2023-07-28,Organic
2558,52,Female,Belgium,2022-10-08,Social Media
2559,24,Female,Austria,2022-10-22,Social Media
2560,38,Female,Netherlands,2022-05-05,Social Media
2561,35,Female,Switzerland,2023-08-11,Social Media
2562,20,Male,Switzerland,2023-11-24,Organic
2563,59,Male,Austria,2023-07-11,Social Media
2564,56,Male,Germany,2023-01-24,Email
2565,58,Male,Netherlands,2023-02-09,Social Media
2566,66,Female,Germany,2022-12-20,Google Ads
2567,28,Female,Austria,2022-05-30,Referral
2568,56,Other,Germany,2022-10-25,Social Media
2569,41,Female,Austria,2022-02-13,Google Ads
2570,63,Male,Germany,2022-10-22,Google Ads
2571,36,Male,Germany,2022-03-22,Social Media
2572,21,Female,Netherlands,2022-12-21,Google Ads
2573,43,Female,Germany,2023-03-29,Google Ads
2574,55,Female,Austria,2023-11-03,Email
2575,59,Female,Germany,2022-09-20,Organic
2576,49,Female,Germany,2023-05-06,Google Ads
2577,56,Female,Germany,2022-08-08,Social Media
2578,62,Male,Switzerland,2022-07-26,Email
2579,63,Female,Germany,2023-07-06,Social Media
2580,53,Female,Netherlands,2022-10-05,Email
2581,57,Male,Germany,2023-07-30,Email
2582,54,Female,Germany,2023-12-14,Social Media
2583,50,Male,Germany,2022-10-06,Organic
2584,53,Female,Germany,2022-05-21,Referral
2585,20,Male,Switzerland,2022-04-22,Organic
2586,26,Female,Netherlands,2023-09-23,Google Ads
2587,25,Male,Austria,2023-08-24,Email
2588,50,Female,Germany,2022-09-03,Referral
2589,23,Male,Germany,2022-09-06,Google Ads
2590,58,Male,Germany,2022-02-21,Organic
2591,56,Female,Belgium,2023-11-17,Social Media
2592,21,Female,Germany,2023-06-28,Social Media
2593,30,Male,Switzerland,2022-08-20,Organic
2594,66,Male,Germany,2023-10-16,Organic
2595,19,Female,Germany,2022-08-27,Organic
2596,22,Female,Germany,2022-02-23,Referral
2597,61,Female,Germany,2022-04-13,Social Media
2598,44,Male,Switzerland,2023-02-28,Social Media
2599,49,Female,Germany,2022-12-05,Referral
2600,38,Male,Switzerland,2023-04-29,Social Media
2601,25,Male,Germany,2022-04-13,Email
2602,55,Female,Belgium,2023-11-29,Google Ads
2603,25,Female,Germany,2022-05-21,Social Media
2604,67,Female,Netherlands,2022-01-06,Social Media
2605,20,Male,Switzerland,2023-07-18,Google Ads
2606,61,Male,Belgium,2022-06-11,Organic
2607,20,Male,Germany,2023-02-21,Email
2608,39,Other,Switzerland,2023-10-31,Email
2609,23,Male,Germany,2023-05-03,Google Ads
2610,19,Male,Germany,2023-05-04,Social Media
2611,40,Male,Germany,2023-10-29,Social Media
2612,61,Female,Germany,2022-07-24,Google Ads
2613,19,Male,Belgium,2022-10-22,Social Media
2614,55,Female,Germany,2022-11-25,Social Media
2615,34,Male,Austria,2022-10-20,Google Ads
2616,52,Female,Austria,2023-10-24,Google Ads
2617,51,Male,Austria,2022-03-02,Social Media
2618,40,Female,Austria,2022-04-02,Email
2619,47,Female,Germany,2023-10-30,Google Ads
2620,69,Male,Austria,2023-08-11,Social Media
2621,25,Other,Germany,2022-08-26,Referral
2622,39,Male,Netherlands,2023-07-02,Social Media
2623,61,Female,Switzerland,2022-02-08,Organic
2624,53,Female,Belgium,2022-06-29,Social Media
2625,22,Male,Germany,2023-03-04,Organic
2626,30,Male,Germany,2022-06-30,Social Media
2627,46,Male,Germany,2022-02-07,Organic
2628,48,Male,Germany,2023-02-11,Google Ads
2629,64,Male,Germany,2023-05-23,Email
2630,33,Male,Austria,2022-07-10,Google Ads
2631,59,Male,Germany,2022-10-24,Social Media
2632,47,Female,Austria,2022-02-08,Organic
2633,33,Male,Netherlands,2022-01-10,Social Media
2634,29,Male,Austria,2022-11-02,Referral
2635,34,Female,Germany,2023-08-05,Social Media
2636,33,Male,Germany,2023-09-10,Google Ads
2637,29,Male,Germany,2022-04-20,Email
2638,25,Male,Germany,2022-12-10,Google Ads
2639,37,Female,Austria,2022-10-19,Social Media
2640,20,Female,Germany,2023-04-11,Organic
2641,33,Male,Netherlands,2023-10-19,Organic
2642,47,Female,Switzerland,2023-07-11,Referral
2643,62,Female,Austria,2023-06-21,Google Ads
2644,40,Female,Germany,2023-05-21,Google Ads
2645,45,Female,Germany,2022-05-18,Google Ads
2646,68,Female,Switzerland,2023-06-01,Social Media
2647,57,Male,Germany,2023-04-25,Organic
2648,22,Male,Germany,2022-10-07,Google Ads
2649,37,Male,Germany,2022-07-17,Google Ads
2650,57,Female,Germany,2022-04-26,Google Ads
2651,61,Female,Switzerland,2022-12-05,Email
2652,18,Female,Germany,2022-06-16,Referral
2653,47,Other,Austria,2023-04-15,Email
2654,38,Male,Germany,2023-10-26,Google Ads
2655,37,Female,Austria,2022-09-21,Organic
2656,23,Female,Netherlands,2022-07-10,Email
2657,39,Other,Netherlands,2022-01-15,Social Media
2658,35,Other,Germany,2022-12-12,Social Media
2659,25,Female,Germany,2022-10-30,Social Media
2660,56,Male,Germany,2023-08-05,Google Ads
2661,49,Female,Austria,2023-11-22,Organic
2662,50,Male,Austria,2022-07-17,Google Ads
2663,33,Female,Austria,2022-06-29,Google Ads
2664,29,Female,Germany,2023-09-18,Referral
2665,55,Male,Austria,2023-10-17,Organic
2666,69,Female,Germany,2023-02-20,Email
2667,51,Male,Switzerland,2023-03-14,Social Media
2668,31,Male,Germany,2023-06-12,Social Media
2669,53,Male,Switzerland,2022-12-02,Social Media
2670,50,Female,Germany,2022-03-30,Social Media
2671,40,Female,Germany,2023-02-15,Social Media
2672,67,Female,Switzerland,2023-11-17,Email
2673,62,Male,Germany,2022-04-08,Social Media
2674,19,Female,Switzerland,2022-07-09,Social Media
2675,58,Female,Austria,2022-05-24,Social Media
2676,38,Male,Austria,2023-05-04,Email
2677,19,Male,Germany,2022-11-28,Email
2678,44,Male,Germany,2022-09-12,Email
2679,26,Female,Austria,2022-01-07,Social Media
2680,18,Female,Germany,2022-09-25,Google Ads
2681,28,Female,Austria,2023-01-28,Social Media
2682,20,Male,Germany,2022-08-30,Social Media
2683,69,Female,Germany,2023-04-03,Organic
2684,40,Male,Germany,2022-10-01,Referral
2685,43,Male,Germany,2022-12-04,Email
2686,21,Female,Germany,2022-11-06,Referral
2687,35,Male,Switzerland,2023-08-20,Email
2688,23,Female,Switzerland,2023-08-10,Social Media
2689,52,Male,Germany,2022-01-12,Referral
2690,39,Female,Belgium,2022-09-25,Social Media
2691,60,Male,Austria,2023-11-01,Email
2692,32,Female,Netherlands,2023-01-04,Social Media
2693,39,Male,Switzerland,2023-12-11,Google Ads
2694,54,Male,Switzerland,2022-08-30,Email
2695,69,Female,Germany,2022-03-05,Google Ads
2696,59,Male,Germany,2023-11-15,Social Media
2697,29,Female,Germany,2022-05-02,Google Ads
2698,64,Other,Switzerland,2023-04-22,Google Ads
2699,66,Male,Germany,2022-11-11,Referral
2700,59,Male,Switzerland,2022-06-13,Organic
2701,55,Female,Germany,2023-02-20,Google Ads
2702,35,Other,Switzerland,2023-12-04,Social Media
2703,62,Female,Germany,2023-05-30,Organic
2704,52,Female,Germany,2023-12-22,Social Media
2705,47,Female,Germany,2022-11-15,Social Media
2706,41,Male,Germany,2023-12-08,Google Ads
2707,59,Other,Germany,2022-05-01,Organic
2708,47,Other,Switzerland,2023-10-17,Social Media
2709,31,Male,Germany,2022-10-30,Social Media
2710,23,Male,Germany,2023-01-12,Google Ads
2711,20,Male,Switzerland,2023-09-22,Social Media
2712,33,Male,Germany,2022-08-15,Email
2713,24,Female,Netherlands,2022-08-13,Google Ads
2714,69,Male,Belgium,2022-05-17,Google Ads
2715,31,Male,Germany,2023-05-05,Social Media
2716,26,Male,Germany,2022-06-06,Social Media
2717,32,Other,Germany,2023-04-11,Organic
2718,38,Female,Switzerland,2023-09-13,Organic
2719,52,Male,Austria,2023-01-18,Social Media
2720,19,Male,Austria,2023-03-02,Social Media
2721,44,Other,Switzerland,2023-12-20,Social Media
2722,19,Female,Germany,2023-07-17,Email
2723,52,Male,Switzerland,2023-04-28,Email
2724,35,Male,Switzerland,2023-07-05,Google Ads
2725,31,Male,Austria,2023-11-12,Email
2726,37,Male,Netherlands,2022-08-12,Email
2727,35,Female,Switzerland,2022-09-11,Referral
2728,27,Female,Germany,2023-11-28,Social Media
2729,42,Female,Germany,2023-09-03,Social Media
2730,19,Female,Germany,2022-03-25,Social Media
2731,42,Male,Germany,2023-06-23,Organic
2732,50,Female,Belgium,2023-04-03,Organic
2733,53,Female,Germany,2023-06-25,Email
2734,48,Male,Austria,2023-12-22,Social Media
2735,31,Male,Austria,2023-01-06,Social Media
2736,18,Female,Germany,2022-03-21,Social Media
2737,63,Male,Netherlands,2023-08-01,Email
2738,33,Male,Netherlands,2022-04-25,Social Media
2739,63,Female,Austria,2022-03-05,Social Media
2740,69,Other,Germany,2023-07-15,Email
2741,20,Male,Germany,2023-06-02,Social Media
2742,52,Female,Germany,2022-07-27,Google Ads
2743,58,Male,Germany,2023-08-10,Social Media
2744,23,Female,Austria,2023-07-04,Organic
2745,42,Female,Belgium,2022-06-03,Email
2746,30,Female,Austria,2022-06-18,Referral
2747,51,Male,Netherlands,2022-12-02,Google Ads
2748,25,Female,Austria,2023-06-17,Referral
2749,38,Female,Germany,2023-03-29,Organic
2750,51,Male,Netherlands,2022-04-30,Email
2751,21,Male,Germany,2023-11-28,Referral
2752,42,Male,Netherlands,2022-07-30,Google Ads
2753,32,Male,Germany,2023-08-21,Google Ads
2754,21,Female,Germany,2023-05-16,Social Media
2755,62,Male,Netherlands,2022-04-04,Email
2756,29,Male,Austria,2023-06-07,Email
2757,49,Female,Netherlands,2023-04-02,Organic
2758,49,Male,Netherlands,2022-02-26,Social Media
2759,45,Female,Germany,2023-04-10,Google Ads
2760,30,Male,Austria,2022-05-16,Social Media
2761,48,Female,Germany,2023-06-10,Email
2762,31,Female,Austria,2023-03-02,Social Media
2763,37,Female,Switzerland,2023-04-13,Referral
2764,35,Male,Germany,2023-08-01,Social Media
2765,46,Female,Austria,2022-03-01,Social Media
2766,23,Male,Switzerland,2023-07-27,Organic
2767,49,Male,Germany,2023-04-19,Google Ads
2768,46,Male,Switzerland,2023-11-20,Social Media
2769,60,Female,Austria,2022-11-12,Google Ads
2770,19,Male,Netherlands,2022-01-23,Social Media
2771,40,Female,Germany,2023-02-10,Referral
2772,36,Male,Germany,2022-09-18,Email
2773,48,Male,Austria,2022-01-04,Social Media
2774,68,Female,Germany,2022-08-12,Email
2775,22,Male,Belgium,2023-08-16,Social Media
2776,36,Female,Germany,2022-03-16,Organic
2777,51,Male,Switzerland,2022-02-16,Referral
2778,27,Female,Austria,2023-03-10,Organic
2779,42,Female,Germany,2022-12-19,Google Ads
2780,19,Male,Germany,2023-12-19,Google Ads
2781,28,Male,Austria,2022-03-07,Social Media
2782,67,Female,Austria,2023-07-09,Email
2783,48,Female,Germany,2022-03-03,Google Ads
2784,32,Male,Netherlands,2022-03-12,Google Ads
2785,26,Male,Germany,2023-04-29,Referral
2786,40,Female,Germany,2022-02-02,Social Media
2787,36,Female,Austria,2022-10-21,Social Media
2788,26,Male,Germany,2023-02-23,Social Media
2789,52,Female,Netherlands,2022-07-04,Social Media
2790,38,Male,Germany,2022-05-19,Social Media
2791,26,Female,Germany,2023-10-19,Google Ads
2792,45,Male,Germany,2023-10-24,Google Ads
2793,63,Other,Austria,2023-03-07,Social Media
2794,68,Female,Austria,2023-01-19,Organic
2795,24,Female,Austria,2023-01-27,Social Media
2796,33,Female,Germany,2023-04-05,Email
2797,33,Female,Germany,2023-01-22,Google Ads
2798,50,Female,Switzerland,2023-01-20,Google Ads
2799,21,Male,Germany,2022-03-24,Referral
2800,21,Female,Netherlands,2023-12-01,Social Media
2801,56,Female,Germany,2023-11-09,Google Ads
2802,57,Female,Switzerland,2023-07-07,Organic
2803,34,Male,Germany,2022-05-17,Email
2804,54,Male,Austria,2023-11-01,Social Media
2805,56,Male,Germany,2022-12-23,Google Ads
2806,69,Female,Germany,2022-05-02,Email
2807,46,Male,Germany,2022-07-02,Organic
2808,69,Female,Germany,2023-07-05,Social Media
2809,53,Female,Germany,2023-02-07,Social Media
2810,55,Female,Austria,2023-06-26,Google Ads
2811,56,Female,Austria,2022-05-11,Social Media
2812,67,Male,Switzerland,2022-08-17,Social Media
2813,54,Male,Austria,2022-01-04,Social Media
2814,69,Male,Austria,2022-01-24,Social Media
2815,52,Female,Germany,2022-11-02,Social Media
2816,24,Male,Germany,2023-04-20,Referral
2817,44,Female,Germany,2023-11-21,Social Media
2818,45,Male,Switzerland,2023-07-12,Social Media
2819,39,Male,Germany,2023-03-11,Social Media
2820,31,Male,Germany,2023-06-29,Referral
2821,24,Female,Austria,2023-01-24,Organic
2822,54,Female,Germany,2022-08-24,Organic
2823,39,Male,Netherlands,2022-09-11,Social Media
2824,22,Female,Netherlands,2023-04-17,Organic
2825,19,Male,Germany,2022-12-21,Google Ads
2826,44,Other,Germany,2022-06-08,Social Media
2827,38,Female,Germany,2022-10-10,Email
2828,55,Male,Austria,2022-07-13,Organic
2829,32,Female,Germany,2022-04-26,Organic
2830,38,Male,Switzerland,2022-02-02,Organic
2831,27,Other,Austria,2023-11-08,Referral
2832,40,Male,Germany,2023-03-06,Social Media
2833,56,Female,Germany,2023-09-22,Google Ads
2834,22,Male,Switzerland,2022-01-17,Social Media
2835,18,Female,Germany,2022-09-04,Organic
2836,30,Female,Switzerland,2022-07-31,Social Media
2837,38,Female,Germany,2022-03-10,Organic
2838,43,Female,Austria,2022-04-14,Google Ads
2839,67,Female,Netherlands,2023-09-01,Google Ads
2840,62,Male,Netherlands,2022-02-04,Social Media
2841,38,Male,Germany,2023-04-03,Google Ads
2842,35,Male,Germany,2023-09-05,Organic
2843,54,Other,Switzerland,2023-11-20,Social Media
2844,62,Male,Germany,2023-12-22,Google Ads
2845,49,Female,Germany,2022-02-19,Social Media
2846,53,Female,Netherlands,2022-09-08,Google Ads
2847,34,Male,Germany,2022-02-15,Social Media
2848,52,Male,Germany,2023-02-16,Social Media
2849,66,Male,Germany,2023-03-26,Organic
2850,28,Male,Austria,2022-08-28,Google Ads
2851,38,Male,Austria,2023-07-07,Social Media
2852,69,Male,Germany,2022-08-11,Email
2853,43,Female,Germany,2022-02-27,Social Media
2854,21,Other,Germany,2022-05-24,Social Media
2855,51,Male,Austria,2023-05-31,Google Ads
2856,69,Male,Germany,2022-10-24,Social Media
2857,65,Male,Netherlands,2022-08-28,Email
2858,35,Female,Germany,2023-08-13,Google Ads
2859,57,Female,Belgium,2022-11-23,Organic
2860,52,Male,Germany,2023-08-15,Referral
2861,58,Male,Switzerland,2023-09-05,Social Media
2862,46,Female,Germany,2023-11-20,Google Ads
2863,69,Female,Germany,2022-11-25,Google Ads
2864,46,Male,Netherlands,2022-08-31,Social Media
2865,55,Female,Netherlands,2022-11-06,Organic
2866,59,Male,Germany,2022-05-27,Organic
2867,38,Male,Switzerland,2023-11-08,Google Ads
2868,59,Female,Austria,2023-06-18,Google Ads
2869,30,Female,Netherlands,2022-08-15,Social Media
2870,66,Male,Germany,2023-02-28,Email
2871,58,Female,Austria,2022-11-04,Organic
2872,34,Male,Germany,2022-10-09,Email
2873,26,Female,Germany,2022-03-04,Social Media
2874,58,Female,Netherlands,2023-07-25,Email
2875,18,Female,Germany,2023-08-29,Google Ads
2876,19,Female,Germany,2022-06-29,Google Ads
2877,65,Male,Austria,2023-10-04,Google Ads
2878,46,Female,Austria,2023-11-27,Google Ads
2879,50,Female,Germany,2023-03-14,Email
2880,27,Female,Germany,2023-07-24,Organic
2881,67,Male,Netherlands,2023-05-23,Social Media
2882,57,Female,Germany,2022-02-18,Referral
2883,38,Female,Austria,2022-12-19,Google Ads
2884,45,Male,Switzerland,2023-10-21,Email
2885,28,Female,Germany,2023-11-19,Organic
2886,51,Male,Netherlands,2023-01-26,Google Ads
2887,25,Male,Switzerland,2023-06-22,Organic
2888,39,Female,Germany,2022-11-23,Social Media
2889,25,Female,Austria,2023-12-15,Social Media
2890,66,Female,Austria,2023-03-03,Email
2891,32,Male,Austria,2023-02-23,Organic
2892,34,Other,Netherlands,2022-06-02,Organic
2893,40,Male,Germany,2022-11-04,Email
2894,41,Male,Germany,2023-01-21,Google Ads
2895,62,Male,Germany,2022-07-08,Google Ads
2896,36,Female,Germany,2023-07-05,Referral
2897,22,Female,Germany,2023-04-30,Google Ads
2898,49,Female,Netherlands,2022-09-04,Email
2899,61,Female,Austria,2022-08-19,Google Ads
2900,18,Male,Austria,2022-11-04,Email
2901,40,Female,Austria,2023-12-26,Google Ads
2902,54,Male,Switzerland,2022-05-28,Referral
2903,25,Female,Germany,2023-04-20,Email
2904,30,Male,Netherlands,2022-03-01,Referral
2905,25,Female,Germany,2023-07-30,Social Media
2906,40,Female,Netherlands,2023-02-27,Email
2907,60,Female,Austria,2023-03-03,Email
2908,18,Female,Germany,2023-07-25,Email
2909,62,Male,Austria,2023-06-27,Referral
2910,68,Female,Austria,2022-05-18,Social Media
2911,41,Male,Germany,2023-02-02,Social Media
2912,52,Female,Austria,2022-09-06,Google Ads
2913,41,Female,Germany,2022-09-19,Social Media
2914,34,Male,Germany,2022-07-28,Referral
2915,22,Other,Netherlands,2022-12-05,Social Media
2916,37,Female,Austria,2023-10-25,Google Ads
2917,38,Male,Netherlands,2022-03-22,Social Media
2918,57,Female,Austria,2023-04-06,Google Ads
2919,48,Male,Germany,2023-01-15,Google Ads
2920,63,Female,Austria,2022-04-05,Social Media
2921,53,Female,Austria,2023-07-03,Google Ads
2922,28,Other,Belgium,2022-07-15,Google Ads
2923,69,Female,Germany,2022-02-22,Referral
2924,32,Male,Netherlands,2022-10-02,Social Media
2925,36,Female,Netherlands,2023-01-22,Google Ads
2926,24,Male,Austria,2023-11-21,Referral
2927,68,Female,Netherlands,2023-09-12,Organic
2928,45,Female,Germany,2023-09-10,Referral
2929,68,Male,Belgium,2022-02-10,Referral
2930,60,Male,Switzerland,2022-03-16,Google Ads
2931,22,Female,Germany,2022-07-12,Email
2932,22,Female,Netherlands,2023-08-25,Social Media
2933,47,Male,Germany,2023-11-19,Google Ads
2934,49,Male,Germany,2023-07-27,Organic
2935,25,Male,Austria,2022-08-11,Google Ads
2936,27,Female,Germany,2023-05-06,Email
2937,55,Male,Germany,2022-08-02,Email
2938,64,Female,Switzerland,2022-12-07,Social Media
2939,49,Male,Germany,2022-11-07,Organic
2940,65,Female,Germany,2022-01-16,Google Ads
2941,45,Male,Germany,2022-08-05,Social Media
2942,34,Female,Germany,2022-07-14,Organic
2943,48,Male,Switzerland,2022-05-01,Google Ads
2944,25,Female,Switzerland,2023-05-06,Organic
2945,57,Male,Netherlands,2022-09-06,Google Ads
2946,42,Female,Austria,2023-12-14,Google Ads
2947,26,Female,Germany,2023-09-11,Organic
2948,19,Male,Netherlands,2023-12-22,Email
2949,32,Female,Switzerland,2022-07-29,Google Ads
2950,67,Female,Austria,2023-02-11,Social Media
2951,20,Male,Austria,2022-09-03,Organic
2952,66,Male,Netherlands,2023-07-20,Social Media
2953,53,Male,Switzerland,2022-11-26,Organic
2954,21,Female,Germany,2022-10-17,Google Ads
2955,31,Female,Switzerland,2023-01-25,Email
2956,58,Male,Germany,2023-04-23,Referral
2957,58,Female,Germany,2023-07-01,Social Media
2958,42,Female,Germany,2023-10-27,Email
2959,67,Female,Germany,2023-01-03,Organic
2960,27,Female,Germany,2022-11-12,Organic
2961,38,Female,Germany,2022-09-25,Google Ads
2962,53,Female,Austria,2023-01-04,Email
2963,29,Male,Switzerland,2023-06-10,Organic
2964,44,Female,Belgium,2023-05-25,Organic
2965,57,Female,Germany,2023-04-23,Organic
2966,19,Male,Austria,2022-04-11,Google Ads
2967,30,Female,Netherlands,2023-04-26,Referral
2968,49,Female,Germany,2022-11-24,Google Ads
2969,48,Female,Switzerland,2022-07-28,Social Media
2970,33,Male,Switzerland,2023-01-15,Google Ads
2971,49,Male,Germany,2022-11-17,Social Media
2972,49,Female,Netherlands,2023-02-28,Social Media
2973,51,Female,Switzerland,2022-02-16,Social Media
2974,28,Male,Germany,2023-07-31,Social Media
2975,27,Female,Germany,2022-08-15,Email
2976,32,Female,Germany,2022-05-30,Social Media
2977,34,Male,Germany,2022-01-17,Social Media
2978,57,Male,Austria,2022-09-25,Social Media
2979,35,Male,Austria,2023-07-21,Social Media
2980,26,Female,Germany,2023-08-22,Social Media
2981,42,Male,Netherlands,2023-08-17,Email
2982,57,Male,Germany,2023-03-04,Referral
2983,31,Male,Germany,2022-10-30,Organic
2984,42,Male,Germany,2022-06-06,Organic
2985,67,Male,Austria,2022-07-20,Social Media
2986,39,Male,Germany,2022-12-04,Social Media
2987,69,Female,Germany,2022-08-24,Social Media
2988,47,Female,Germany,2023-01-24,Organic
2989,37,Male,Switzerland,2023-08-07,Social Media
2990,38,Male,Belgium,2022-09-09,Email
2991,61,Other,Germany,2023-05-27,Social Media
2992,49,Male,Germany,2023-07-18,Social Media
2993,68,Male,Austria,2023-11-02,Referral
2994,63,Male,Switzerland,2023-12-03,Organic
2995,66,Male,Germany,2022-12-12,Organic
2996,38,Female,Netherlands,2022-09-21,Email
2997,52,Male,Austria,2023-05-16,Organic
2998,49,Female,Germany,2023-10-20,Email
2999,47,Male,Austria,2023-05-18,Referral
3000,56,Male,Belgium,2023-04-17,Social Media
3001,66,Female,Switzerland,2022-06-22,Email
3002,29,Male,Germany,2022-12-27,Email
3003,58,Female,Germany,2022-06-23,Google Ads
3004,64,Male,Germany,2022-05-24,Organic
3005,35,Female,Germany,2023-07-14,Referral
3006,38,Male,Switzerland,2023-05-16,Google Ads
3007,30,Female,Switzerland,2022-07-08,Google Ads
3008,38,Male,Switzerland,2023-07-10,Google Ads
3009,25,Female,Belgium,2023-10-20,Organic
3010,63,Male,Germany,2022-03-02,Email
3011,57,Female,Netherlands,2023-06-21,Social Media
3012,63,Male,Switzerland,2022-02-04,Google Ads
3013,24,Female,Germany,2022-03-18,Social Media
3014,40,Male,Switzerland,2023-11-16,Organic
3015,61,Male,Germany,2022-02-19,Google Ads
3016,49,Female,Switzerland,2022-01-07,Google Ads
3017,28,Male,Austria,2023-02-27,Organic
3018,39,Male,Germany,2022-05-21,Social Media
3019,39,Female,Austria,2023-10-08,Social Media
3020,60,Other,Austria,2022-08-25,Google Ads
3021,42,Male,Germany,2022-03-11,Social Media
3022,39,Female,Germany,2023-12-26,Google Ads
3023,45,Female,Germany,2022-06-04,Referral
3024,46,Male,Austria,2022-01-10,Organic
3025,30,Female,Netherlands,2022-08-12,Organic
3026,35,Female,Netherlands,2023-06-02,Referral
3027,19,Other,Austria,2023-04-12,Google Ads
3028,46,Male,Switzerland,2023-01-18,Social Media
3029,38,Female,Germany,2022-03-03,Social Media
3030,32,Male,Switzerland,2023-09-25,Organic
3031,69,Male,Germany,2023-10-16,Email
3032,44,Male,Germany,2023-11-14,Social Media
3033,67,Other,Austria,2023-09-24,Google Ads
3034,48,Female,Germany,2023-05-10,Google Ads
3035,32,Female,Switzerland,2023-11-07,Google Ads
3036,68,Female,Switzerland,2023-05-15,Organic
3037,40,Male,Germany,2022-01-17,Google Ads
3038,41,Male,Germany,2022-01-07,Referral
3039,61,Male,Netherlands,2023-06-29,Google Ads
3040,30,Male,Switzerland,2023-07-19,Email
3041,39,Female,Germany,2023-02-26,Referral
3042,60,Female,Germany,2022-01-13,Referral
3043,54,Male,Austria,2022-01-18,Social Media
3044,50,Male,Austria,2023-06-27,Social Media
3045,20,Male,Germany,2022-10-09,Google Ads
3046,36,Male,Germany,2023-07-03,Google Ads
3047,40,Female,Netherlands,2022-10-21,Email
3048,46,Female,Austria,2022-01-18,Referral
3049,47,Female,Belgium,2023-05-30,Social Media
3050,56,Male,Switzerland,2023-12-16,Google Ads
3051,61,Male,Netherlands,2023-11-22,Social Media
3052,64,Male,Germany,2023-03-17,Organic
3053,42,Female,Switzerland,2022-07-03,Referral
3054,54,Female,Germany,2022-04-20,Google Ads
3055,64,Male,Austria,2022-04-09,Social Media
3056,25,Female,Germany,2023-06-21,Organic
3057,59,Female,Germany,2022-06-02,Email
3058,33,Female,Netherlands,2022-09-04,Google Ads
3059,25,Female,Netherlands,2022-07-16,Organic
3060,18,Female,Germany,2023-09-27,Referral
3061,61,Female,Austria,2023-06-24,Email
3062,22,Male,Germany,2022-09-16,Email
3063,20,Male,Germany,2022-12-29,Social Media
3064,18,Male,Switzerland,2022-10-01,Email
3065,21,Male,Germany,2023-02-11,Google Ads
3066,57,Female,Netherlands,2022-03-22,Google Ads
3067,52,Female,Germany,2023-01-18,Social Media
3068,49,Male,Austria,2023-02-20,Social Media
3069,59,Female,Austria,2023-04-16,Social Media
3070,51,Male,Germany,2023-08-02,Google Ads
3071,60,Male,Germany,2022-09-07,Email
3072,42,Male,Switzerland,2023-12-15,Email
3073,27,Male,Switzerland,2022-08-20,Google Ads
3074,38,Male,Germany,2022-11-04,Google Ads
